null_family,draw,statistic,value
within_source_target_permutation,328,xi_star_r2,0.0024067833452094956
within_source_target_permutation,329,lag_family_full_r2,0.5930454321984064
source_block_target_permutation,329,lag_family_full_r2,0.30782661276245926
lag_covariance_surrogate_features,329,lag_family_full_r2,0.10554871178414038
within_source_target_permutation,329,xi_star_r2,0.06796646954711127
within_source_target_permutation,330,lag_family_full_r2,0.5343514284168622
source_block_target_permutation,330,lag_family_full_r2,0.4345201625867715
lag_covariance_surrogate_features,330,lag_family_full_r2,0.20026014653584
within_source_target_permutation,330,xi_star_r2,0.18750381288747242
within_source_target_permutation,331,lag_family_full_r2,0.43757986806046323
source_block_target_permutation,331,lag_family_full_r2,0.49926004751787734
lag_covariance_surrogate_features,331,lag_family_full_r2,0.14191432640841395
within_source_target_permutation,331,xi_star_r2,0.014686065193116993
within_source_target_permutation,332,lag_family_full_r2,0.4619377598633745
source_block_target_permutation,332,lag_family_full_r2,0.7314094464069587
lag_covariance_surrogate_features,332,lag_family_full_r2,0.1189037890139516
within_source_target_permutation,332,xi_star_r2,0.0015022045637926862
within_source_target_permutation,333,lag_family_full_r2,0.5378269056769878
source_block_target_permutation,333,lag_family_full_r2,0.20465078896667854
lag_covariance_surrogate_features,333,lag_family_full_r2,0.10530417868323216
within_source_target_permutation,333,xi_star_r2,0.015483650857848974
within_source_target_permutation,334,lag_family_full_r2,0.5830800382999837
source_block_target_permutation,334,lag_family_full_r2,0.4088181204589686
lag_covariance_surrogate_features,334,lag_family_full_r2,0.12493607138768925
within_source_target_permutation,334,xi_star_r2,0.007042202782421847
within_source_target_permutation,335,lag_family_full_r2,0.46623938207390925
source_block_target_permutation,335,lag_family_full_r2,0.20648941747556815
lag_covariance_surrogate_features,335,lag_family_full_r2,0.10011360793736945
within_source_target_permutation,335,xi_star_r2,0.037675896221374794
within_source_target_permutation,336,lag_family_full_r2,0.5938616245876244
source_block_target_permutation,336,lag_family_full_r2,0.31158301214653705
lag_covariance_surrogate_features,336,lag_family_full_r2,0.10291319195107984
within_source_target_permutation,336,xi_star_r2,0.04773986620216897
within_source_target_permutation,337,lag_family_full_r2,0.4473348105586552
source_block_target_permutation,337,lag_family_full_r2,0.3383676074263253
lag_covariance_surrogate_features,337,lag_family_full_r2,0.1523112686505611
within_source_target_permutation,337,xi_star_r2,0.011647938226512777
within_source_target_permutation,338,lag_family_full_r2,0.41536566269853004
source_block_target_permutation,338,lag_family_full_r2,0.3985349678173298
lag_covariance_surrogate_features,338,lag_family_full_r2,0.19037698633279165
within_source_target_permutation,338,xi_star_r2,0.015466975677940531
within_source_target_permutation,339,lag_family_full_r2,0.4638732830154192
source_block_target_permutation,339,lag_family_full_r2,0.37862087052959514
lag_covariance_surrogate_features,339,lag_family_full_r2,0.1793000636695008
within_source_target_permutation,339,xi_star_r2,0.05440024196204618
within_source_target_permutation,340,lag_family_full_r2,0.48154497902547266
source_block_target_permutation,340,lag_family_full_r2,0.6622331983078971
lag_covariance_surrogate_features,340,lag_family_full_r2,0.07359917455244636
within_source_target_permutation,340,xi_star_r2,0.024149267140902042
within_source_target_permutation,341,lag_family_full_r2,0.5465460992396476
source_block_target_permutation,341,lag_family_full_r2,0.33863067011678216
lag_covariance_surrogate_features,341,lag_family_full_r2,0.2028043884301619
within_source_target_permutation,341,xi_star_r2,0.021341420550743617
within_source_target_permutation,342,lag_family_full_r2,0.5659106185988461
source_block_target_permutation,342,lag_family_full_r2,0.7186662846595464
lag_covariance_surrogate_features,342,lag_family_full_r2,0.1810678657606214
within_source_target_permutation,342,xi_star_r2,0.015453459072433007
within_source_target_permutation,343,lag_family_full_r2,0.44484915739432174
source_block_target_permutation,343,lag_family_full_r2,0.3266622316014317
lag_covariance_surrogate_features,343,lag_family_full_r2,0.1515545598532314
within_source_target_permutation,343,xi_star_r2,0.01592137858904974
within_source_target_permutation,344,lag_family_full_r2,0.4743263153167766
source_block_target_permutation,344,lag_family_full_r2,0.35858463258646744
lag_covariance_surrogate_features,344,lag_family_full_r2,0.24096596754866972
within_source_target_permutation,344,xi_star_r2,0.0056968695669255
within_source_target_permutation,345,lag_family_full_r2,0.3955981489749556
source_block_target_permutation,345,lag_family_full_r2,0.49221094098388385
lag_covariance_surrogate_features,345,lag_family_full_r2,0.14242931483031274
within_source_target_permutation,345,xi_star_r2,0.09031697943154327
within_source_target_permutation,346,lag_family_full_r2,0.43548248753951746
source_block_target_permutation,346,lag_family_full_r2,0.47978618942357476
lag_covariance_surrogate_features,346,lag_family_full_r2,0.2805117521275702
within_source_target_permutation,346,xi_star_r2,0.05762713363267358
within_source_target_permutation,347,lag_family_full_r2,0.3803069738959256
source_block_target_permutation,347,lag_family_full_r2,0.4836536096325732
lag_covariance_surrogate_features,347,lag_family_full_r2,0.21269571192604086
within_source_target_permutation,347,xi_star_r2,0.05888230634955249
within_source_target_permutation,348,lag_family_full_r2,0.5027635058172981
source_block_target_permutation,348,lag_family_full_r2,0.4681125716751282
lag_covariance_surrogate_features,348,lag_family_full_r2,0.2802678232803748
within_source_target_permutation,348,xi_star_r2,0.00676179189012005
within_source_target_permutation,349,lag_family_full_r2,0.5849054362622012
source_block_target_permutation,349,lag_family_full_r2,0.3778282012838856
lag_covariance_surrogate_features,349,lag_family_full_r2,0.09045343225236202
within_source_target_permutation,349,xi_star_r2,0.09290907475929644
within_source_target_permutation,350,lag_family_full_r2,0.5184747640480123
source_block_target_permutation,350,lag_family_full_r2,0.37043425592102797
lag_covariance_surrogate_features,350,lag_family_full_r2,0.32665162198789033
within_source_target_permutation,350,xi_star_r2,0.2309380708533757
within_source_target_permutation,351,lag_family_full_r2,0.40097982936876186
source_block_target_permutation,351,lag_family_full_r2,0.38076756858324745
lag_covariance_surrogate_features,351,lag_family_full_r2,0.130807954388115
within_source_target_permutation,351,xi_star_r2,0.118429155637229
within_source_target_permutation,352,lag_family_full_r2,0.4549673658966885
source_block_target_permutation,352,lag_family_full_r2,0.3220610319269972
lag_covariance_surrogate_features,352,lag_family_full_r2,0.15390097308507034
within_source_target_permutation,352,xi_star_r2,0.07591210901624312
within_source_target_permutation,353,lag_family_full_r2,0.4694416290091318
source_block_target_permutation,353,lag_family_full_r2,0.3119106506178174
lag_covariance_surrogate_features,353,lag_family_full_r2,0.2559528049942942
within_source_target_permutation,353,xi_star_r2,0.11920492707797781
within_source_target_permutation,354,lag_family_full_r2,0.7370739169234997
source_block_target_permutation,354,lag_family_full_r2,0.6816056694407648
lag_covariance_surrogate_features,354,lag_family_full_r2,0.30477231346973044
within_source_target_permutation,354,xi_star_r2,0.07793430061400031
within_source_target_permutation,355,lag_family_full_r2,0.4418049589156797
source_block_target_permutation,355,lag_family_full_r2,0.3570387778790558
lag_covariance_surrogate_features,355,lag_family_full_r2,0.3238485201700366
within_source_target_permutation,355,xi_star_r2,0.002486240693634345
within_source_target_permutation,356,lag_family_full_r2,0.4990350823631641
source_block_target_permutation,356,lag_family_full_r2,0.26674320641256755
lag_covariance_surrogate_features,356,lag_family_full_r2,0.04800179122728321
within_source_target_permutation,356,xi_star_r2,0.009514989888496861
within_source_target_permutation,357,lag_family_full_r2,0.4296170616389675
source_block_target_permutation,357,lag_family_full_r2,0.6659347599338068
lag_covariance_surrogate_features,357,lag_family_full_r2,0.03258497623864387
within_source_target_permutation,357,xi_star_r2,0.04949195886665425
within_source_target_permutation,358,lag_family_full_r2,0.4614205226554483
source_block_target_permutation,358,lag_family_full_r2,0.4131352377658203
lag_covariance_surrogate_features,358,lag_family_full_r2,0.13359413274811227
within_source_target_permutation,358,xi_star_r2,0.01951803189737278
within_source_target_permutation,359,lag_family_full_r2,0.5080311129678572
source_block_target_permutation,359,lag_family_full_r2,0.40480134202797113
lag_covariance_surrogate_features,359,lag_family_full_r2,0.07603214243996859
within_source_target_permutation,359,xi_star_r2,0.00582180748731298
within_source_target_permutation,360,lag_family_full_r2,0.5199816937185241
source_block_target_permutation,360,lag_family_full_r2,0.18433908525716058
lag_covariance_surrogate_features,360,lag_family_full_r2,0.17172098418201598
within_source_target_permutation,360,xi_star_r2,0.04820555888193512
within_source_target_permutation,361,lag_family_full_r2,0.48689954813882097
source_block_target_permutation,361,lag_family_full_r2,0.3940507894602585
lag_covariance_surrogate_features,361,lag_family_full_r2,0.06802362647075111
within_source_target_permutation,361,xi_star_r2,0.028478506875741827
within_source_target_permutation,362,lag_family_full_r2,0.6339600491279807
source_block_target_permutation,362,lag_family_full_r2,0.5705395146096784
lag_covariance_surrogate_features,362,lag_family_full_r2,0.3024874199778983
within_source_target_permutation,362,xi_star_r2,0.19233272988835115
within_source_target_permutation,363,lag_family_full_r2,0.5894565401537202
source_block_target_permutation,363,lag_family_full_r2,0.49897728147325926
lag_covariance_surrogate_features,363,lag_family_full_r2,0.1381383194560457
within_source_target_permutation,363,xi_star_r2,0.031501892301174506
within_source_target_permutation,364,lag_family_full_r2,0.5966427209693098
source_block_target_permutation,364,lag_family_full_r2,0.15946579999643096
lag_covariance_surrogate_features,364,lag_family_full_r2,0.2107725527700297
within_source_target_permutation,364,xi_star_r2,0.17086136416285502
within_source_target_permutation,365,lag_family_full_r2,0.4374833090331217
source_block_target_permutation,365,lag_family_full_r2,0.12658520736214607
lag_covariance_surrogate_features,365,lag_family_full_r2,0.21544965437880048
within_source_target_permutation,365,xi_star_r2,0.05151906640922688
within_source_target_permutation,366,lag_family_full_r2,0.4911206829976972
source_block_target_permutation,366,lag_family_full_r2,0.6139367530692215
lag_covariance_surrogate_features,366,lag_family_full_r2,0.06836097798653051
within_source_target_permutation,366,xi_star_r2,0.002841705264230221
within_source_target_permutation,367,lag_family_full_r2,0.5094044942318072
source_block_target_permutation,367,lag_family_full_r2,0.3783840109977029
lag_covariance_surrogate_features,367,lag_family_full_r2,0.23564597689570133
within_source_target_permutation,367,xi_star_r2,0.03761051289983397
within_source_target_permutation,368,lag_family_full_r2,0.5026173114885304
source_block_target_permutation,368,lag_family_full_r2,0.38981459794931084
lag_covariance_surrogate_features,368,lag_family_full_r2,0.2649768898799829
within_source_target_permutation,368,xi_star_r2,0.07097651161232932
within_source_target_permutation,369,lag_family_full_r2,0.4474214092934702
source_block_target_permutation,369,lag_family_full_r2,0.5092698914931875
lag_covariance_surrogate_features,369,lag_family_full_r2,0.15839600452240388
within_source_target_permutation,369,xi_star_r2,7.885244728178531e-05
within_source_target_permutation,370,lag_family_full_r2,0.7250699889081995
source_block_target_permutation,370,lag_family_full_r2,0.241605995665092
lag_covariance_surrogate_features,370,lag_family_full_r2,0.16213042703611968
